AFG,2/28/2021,8200,8200,0
AFG,3/16/2021,54000,54000,0
AFG,4/7/2021,120000,120000,0
AFG,4/22/2021,240000,240000,0
AFG,5/11/2021,504502,448878,55624
AFG,5/20/2021,547901,470341,77560
AFG,5/24/2021,573277,476367,96910
AFG,5/26/2021,590454,479372,111082
AFG,5/27/2021,593313,479574,113739
AFG,5/30/2021,600152,480226,119926
AFG,6/2/2021,626290,481690,144600
AFG,6/3/2021,630305,481800,148505
AFG,6/8/2021,641295,482952,158343
AFG,6/14/2021,662003,484737,177266
AFG,6/22/2021,765890,582128,183762
AFG,6/27/2021,835694,649434,186260
AFG,6/30/2021,886854,699200,187654
AFG,7/5/2021,915671,726349,189322
AFG,7/7/2021,934463,735213,199250
AFG,7/11/2021,962093,742934,219159
AFG,7/14/2021,1024168,0,0
AFG,7/18/2021,1094257,0,0
AFG,7/24/2021,1171064,0,0
AFG,8/20/2021,1201286,770542,430744
AFG,8/31/2021,1979652,773002,0
AFG,9/30/2021,2369625,828601,0
AFG,11/14/2021,4018197,3530173,3188609
AFG,12/27/2021,4674518,4142857,3753224
AFG,1/9/2022,4903368,4358570,3809353
AFG,1/11/2022,4925111,4378818,3814837
AFG,1/13/2022,4954809,4405897,3823786
AFG,1/17/2022,4985047,4432926,3832821
AFG,1/19/2022,5004050,4450211,3836731
AFG,1/24/2022,5046054,4486527,3851307
AFG,1/26/2022,5074196,4511372,3866279
AFG,1/27/2022,5081064,4517380,3868832
AFG,1/31/2022,5125146,4554648,3892831
AFG,2/2/2022,5152297,4577740,3912336
AFG,2/7/2022,5216998,4634282,3959887
AFG,2/14/2022,5321308,4723416,4043580
AFG,2/20/2022,5412309,4801524,4125717
AFG,2/27/2022,5535254,4907058,4231984
AFG,3/6/2022,5597130,4952744,4281934
AFG,3/17/2022,5731146,5066540,4402868
AFG,3/22/2022,5751015,5082824,4420127
AFG,4/4/2022,5872684,5188057,4532577
AFG,4/14/2022,5940400,5246981,4595506
AFG,4/18/2022,5948889,5253929,4603187
AFG,4/26/2022,5985756,5286657,4636946
AFG,4/27/2022,5986139,5287027,4637327
AFG,5/5/2022,6021468,5318484,4668999
AFG,5/8/2022,6023425,5320381,4670950
AFG,5/10/2022,6029737,5326298,4676224
AFG,5/15/2022,6066579,5359930,4710456
AFG,5/23/2022,6118557,5407462,4758426
AFG,6/1/2022,6171652,5456919,4807917
AFG,6/15/2022,6295222,5573175,4923085
AFG,6/21/2022,6355931,5629522,4979930
AFG,6/27/2022,6408475,0,0
AFG,6/30/2022,6445359,5713284,5064430
AFG,7/10/2022,6491111,5755294,5105618
AFG,7/17/2022,6706843,5969406,5309804
AFG,7/19/2022,7885045,7139453,6422705
AFG,7/27/2022,8040605,7294709,6571487
AFG,8/7/2022,9822860,9066437,8272846
AFG,8/15/2022,11216694,10454698,9613976
AFG,8/22/2022,11391703,10615478,9771963
AFG,8/31/2022,11562525,10730669,9939590
AFG,9/4/2022,11588893,10748257,9963368
AFG,9/11/2022,11725188,10823299,10096068
AFG,9/12/2022,11734635,10827184,10105500
AFG,9/19/2022,11820186,10873999,10187788
AFG,9/26/2022,11868997,10917914,10233282
AFG,9/28/2022,11881035,10929549,10245183
AFG,10/4/2022,11923733,10961643,10278516
AFG,10/11/2022,11951964,10987211,10303193
AFG,10/16/2022,11977773,11012345,10328057
AFG,10/24/2022,12055358,11084618,10386823
AFG,11/1/2022,12103780,11130641,10427132
AFG,11/2/2022,12140367,11165700,10458947
AFG,11/8/2022,12174141,11196779,10489783
AFG,11/15/2022,12202136,11223064,10517707
AFG,11/16/2022,12216936,11236798,10531675
AFG,11/27/2022,12275911,11292816,10587076
AFG,12/5/2022,12304901,11320910,10615628
AFG,12/22/2022,12449870,11459692,10754839
AFG,1/6/2023,12526397,11533150,10825004
AFG,1/16/2023,12603486,11606705,10894509
AFG,1/22/2023,12672379,11672740,10956289
AFG,1/29/2023,12684950,11684678,10967235
AFG,2/12/2023,12768909,11764723,11043751
AFG,2/14/2023,12788310,11782909,11062636
ALB,1/12/2021,128,128,0
ALB,1/13/2021,188,188,0
ALB,1/14/2021,266,266,0
ALB,1/15/2021,308,308,0
ALB,1/16/2021,369,369,0
ALB,1/17/2021,405,405,0
ALB,1/18/2021,447,447,0
ALB,1/19/2021,483,483,0
ALB,1/20/2021,519,519,0
ALB,1/21/2021,549,549,0
ALB,2/2/2021,550,549,1
ALB,2/9/2021,1127,689,438
ALB,2/17/2021,1701,1090,611
ALB,2/18/2021,3049,2438,611
ALB,2/19/2021,4177,0,0
ALB,2/22/2021,6728,6073,655
ALB,2/25/2021,10135,0,0
ALB,3/1/2021,14295,0,0
ALB,3/3/2021,15793,0,0
ALB,3/10/2021,21613,0,0
ALB,3/12/2021,23635,0,0
ALB,3/17/2021,33369,0,0
ALB,3/22/2021,48229,0,0
ALB,3/23/2021,51690,0,0
ALB,3/24/2021,53992,0,0
ALB,3/25/2021,59348,0,0
ALB,3/26/2021,62248,0,0
ALB,3/27/2021,64075,0,0
ALB,3/28/2021,78000,0,0
ALB,3/30/2021,119321,0,0
ALB,3/31/2021,138846,0,0
ALB,4/1/2021,155463,0,0
ALB,4/2/2021,172486,0,0
ALB,4/3/2021,185496,0,0
ALB,4/4/2021,192882,0,0
ALB,4/5/2021,206708,0,0
ALB,4/6/2021,221588,0,0
ALB,4/7/2021,232379,0,0
ALB,4/8/2021,242542,0,0
ALB,4/9/2021,250676,0,0
ALB,4/10/2021,256810,0,0
ALB,4/12/2021,267531,0,0
ALB,4/13/2021,281216,0,0
ALB,4/15/2021,304488,0,0
ALB,4/16/2021,314622,0,0
ALB,4/17/2021,324840,0,0
ALB,4/18/2021,332905,0,0
ALB,4/19/2021,345934,0,0
ALB,4/20/2021,350000,0,0
ALB,4/21/2021,372075,0,0
ALB,4/22/2021,382998,0,0
ALB,4/23/2021,391351,0,0
ALB,4/24/2021,400064,0,0
ALB,4/26/2021,408619,0,0
ALB,4/27/2021,416855,0,0
ALB,4/28/2021,433628,0,0
ALB,4/29/2021,453248,0,0
ALB,4/30/2021,476903,0,0
ALB,5/1/2021,494028,0,0
ALB,5/3/2021,517501,0,0
ALB,5/4/2021,537387,0,0
ALB,5/5/2021,556584,0,0
ALB,5/6/2021,572226,0,0
ALB,5/7/2021,585693,0,0
ALB,5/8/2021,596766,0,0
ALB,5/9/2021,600000,0,0
ALB,5/10/2021,612959,0,0
ALB,5/11/2021,622507,440921,181586
ALB,5/12/2021,632676,444755,187921
ALB,5/13/2021,638338,445402,192936
ALB,5/14/2021,653330,448571,204759
ALB,5/17/2021,680083,456980,223103
ALB,5/18/2021,688947,460191,228756
ALB,5/19/2021,697811,463402,234409
ALB,5/20/2021,703743,466083,237660
ALB,5/21/2021,708846,469169,239677
ALB,5/23/2021,716616,472840,243776
ALB,5/24/2021,725135,475237,249898
ALB,5/26/2021,748986,479789,269197
ALB,5/27/2021,759043,481788,277255
ALB,5/30/2021,772204,485162,287042
ALB,5/31/2021,776461,486128,290333
ALB,6/1/2021,780342,487078,293264
ALB,6/3/2021,787321,490050,297271
ALB,6/6/2021,798624,492522,306102
ALB,6/7/2021,803682,493346,310336
ALB,6/8/2021,809992,494437,315555
ALB,6/9/2021,816556,496024,320532
ALB,6/10/2021,823053,498437,324616
ALB,6/11/2021,830281,501735,328546
ALB,6/12/2021,834868,503721,331147
ALB,6/13/2021,836430,504257,332173
ALB,6/14/2021,842535,507764,334771
ALB,6/15/2021,848430,507854,340576
ALB,6/16/2021,854227,509282,344945
ALB,6/17/2021,862628,511175,351453
ALB,6/20/2021,880912,515884,365028
ALB,6/21/2021,890052,519674,370378
ALB,6/22/2021,901429,525800,375629
ALB,6/23/2021,912874,532225,380649
ALB,6/24/2021,922886,537018,385868
ALB,6/28/2021,943439,547300,396139
ALB,6/29/2021,955498,556252,399246
ALB,6/30/2021,968034,564530,403504
ALB,7/1/2021,974486,567084,407402
ALB,7/2/2021,981499,569352,412147
ALB,7/4/2021,988550,571759,416791
ALB,7/5/2021,994081,574187,419894
ALB,7/6/2021,1000063,576905,423158
ALB,7/7/2021,1005663,579552,426111
ALB,7/8/2021,1011297,582106,429191
ALB,7/9/2021,1016554,584832,431722
ALB,7/10/2021,1021408,587238,434170
ALB,7/11/2021,1022802,587876,434926
ALB,7/12/2021,1029234,590476,438758
ALB,7/13/2021,1035667,592502,443165
ALB,7/14/2021,1043499,594669,448830
ALB,7/15/2021,1052108,596977,455131
ALB,7/16/2021,1060042,599387,460655
ALB,7/17/2021,1067135,601701,465434
ALB,7/18/2021,1069365,602460,466905
ALB,7/20/2021,1082424,609538,472886
ALB,7/21/2021,1095453,616592,478861
ALB,7/22/2021,1109785,624490,485295
ALB,7/25/2021,1138771,640047,498724
ALB,7/29/2021,1179769,660756,519013
ALB,7/30/2021,1190847,665632,525215
ALB,7/31/2021,1198933,670215,528718
ALB,8/1/2021,1203087,672765,530322
ALB,8/2/2021,1212761,677938,534823
ALB,8/3/2021,1221640,683052,538588
ALB,8/4/2021,1229405,687768,541637
ALB,8/5/2021,1238036,693000,545036
ALB,8/8/2021,1259952,706470,553482
ALB,8/10/2021,1280239,720232,560007
ALB,8/13/2021,1309995,742540,567455
ALB,8/15/2021,1321198,750965,570233
ALB,8/16/2021,1330754,757938,572816
ALB,8/17/2021,1340339,764997,575342
ALB,8/19/2021,1358228,776986,581242
ALB,8/21/2021,1373349,785724,587625
ALB,8/22/2021,1376763,787510,589253
ALB,8/23/2021,1386713,792663,594050
ALB,8/24/2021,1396390,797441,598949
ALB,8/25/2021,1405653,802394,603259
ALB,8/26/2021,1415907,807368,608539
ALB,8/27/2021,1427977,812555,615422
ALB,8/29/2021,1444764,818955,625809
ALB,8/30/2021,1458048,824170,633878
ALB,8/31/2021,1472316,830396,641920
ALB,9/1/2021,1485250,836613,648637
ALB,9/2/2021,1499898,844304,655594
ALB,9/6/2021,1539232,865281,673951
ALB,9/7/2021,1553626,872116,681510
ALB,9/8/2021,1567313,879459,687854
ALB,9/9/2021,1579402,885981,693421
ALB,9/10/2021,1589575,890978,698597
ALB,9/11/2021,1598196,895363,702833
ALB,9/12/2021,1601552,896926,704626
ALB,9/13/2021,1610157,900814,709343
ALB,9/14/2021,1618111,904594,713517
ALB,9/15/2021,1625636,908232,717404
ALB,9/16/2021,1632986,911372,721614
ALB,9/17/2021,1640239,914401,725838
ALB,9/19/2021,1649884,918307,731577
ALB,9/20/2021,1657595,921001,736594
ALB,9/21/2021,1665590,923771,741819
ALB,9/22/2021,1674093,926652,747441
ALB,9/23/2021,1683644,929624,754020
ALB,9/24/2021,1693555,932595,760960
ALB,9/27/2021,1715133,938985,776148
ALB,9/28/2021,1723996,941418,782578
ALB,9/29/2021,1732549,944011,788538
ALB,9/30/2021,1741373,946495,794878
ALB,10/1/2021,1749106,948553,800553
ALB,10/2/2021,1756040,950620,805420
ALB,10/4/2021,1764714,952949,811765
ALB,10/5/2021,1771542,955083,816459
ALB,10/6/2021,1778093,957147,820946
ALB,10/7/2021,1783984,958874,825110
ALB,10/8/2021,1789592,960652,828940
ALB,10/9/2021,1795351,962281,833070
ALB,10/11/2021,1803799,0,834469
ALB,10/12/2021,1810433,968117,842316
ALB,10/13/2021,1816580,970703,845877
ALB,10/17/2021,1836856,979655,857201
ALB,10/18/2021,1842661,982467,860194
ALB,10/19/2021,1848634,985320,863314
ALB,10/20/2021,1854615,988414,866201
ALB,10/21/2021,1860335,991371,868964
ALB,10/22/2021,1865942,994446,871496
ALB,10/24/2021,1873903,998130,875773
ALB,10/25/2021,1879391,1000993,878398
ALB,10/27/2021,1891041,1007734,883307
ALB,10/28/2021,1896652,1011039,885613
ALB,10/29/2021,1901824,1013959,887865
ALB,11/1/2021,1909861,1018154,891707
ALB,11/3/2021,1926604,1025180,898625
ALB,11/6/2021,1944676,1031588,904858
ALB,11/7/2021,1947148,1032457,905876
ALB,11/9/2021,1963359,1037546,910845
ALB,11/10/2021,1971973,1040015,913524
ALB,11/11/2021,1980231,1042227,916432
ALB,11/14/2021,2000104,1047822,924194
ALB,11/16/2021,2016954,1051540,930527
ALB,11/17/2021,2025561,1053553,933630
ALB,11/18/2021,2033766,1055690,936539
ALB,11/21/2021,2050342,1059927,942903
ALB,11/24/2021,2074670,1065961,951371
ALB,11/25/2021,2081782,1067769,953489
ALB,11/28/2021,2096897,1071871,959555
ALB,11/30/2021,2101039,1072645,961013
ALB,12/1/2021,2111797,1075332,965964
ALB,12/3/2021,2130714,1080490,971974
ALB,12/5/2021,2141863,1084071,975573
ALB,12/6/2021,2151065,1087187,978333
ALB,12/7/2021,2161198,1090591,981170
ALB,12/8/2021,2166207,1092316,982658
ALB,12/12/2021,2196145,1102621,992353
ALB,12/13/2021,2206089,1105501,995500
ALB,12/14/2021,2216402,1108572,998326
ALB,12/15/2021,2226267,1111494,1001189
ALB,12/18/2021,2251010,1119430,1008465
ALB,12/21/2021,2270522,1126181,1013806
ALB,12/23/2021,2286235,1131547,1018549
ALB,12/28/2021,2316606,1141486,1031132
ALB,1/4/2022,2356290,1155638,1049525
ALB,1/5/2022,2367574,1160648,1053236
ALB,1/8/2022,2398207,1175177,1060267
ALB,1/10/2022,2410728,1179912,1064297
ALB,1/11/2022,2419734,1183130,1067328
ALB,1/30/2022,2523683,1210040,1111520
ALB,2/1/2022,2612804,1250672,1156751
ALB,2/6/2022,2634377,1255350,1166963
ALB,2/7/2022,2639523,1256409,1169470
ALB,2/13/2022,2661838,1261189,1179476
ALB,2/14/2022,2665804,1262067,1181246
ALB,2/15/2022,2669695,1262935,1182883
ALB,2/16/2022,2673183,1263745,1184292
ALB,2/20/2022,2683715,1265923,1188503
ALB,2/27/2022,2702638,1269746,1196277
ALB,3/1/2022,2708574,1270745,1198759
ALB,3/7/2022,2723146,1273369,1204250
ALB,3/10/2022,2729969,1274514,1206964
ALB,3/14/2022,2735318,1275463,1208831
ALB,3/15/2022,2737859,1275907,1209791
ALB,3/24/2022,2754244,1278902,1215199
ALB,3/29/2022,2762715,1280514,1217699
ALB,3/31/2022,2766890,1281331,1218665
ALB,4/4/2022,2773475,1282785,1220014
ALB,4/7/2022,2780674,1284295,1221185
ALB,4/11/2022,2787225,1285676,1222698
ALB,4/14/2022,2793310,1287062,1223943
ALB,4/20/2022,2801345,1288846,1226046
ALB,5/1/2022,2825500,1299321,1230636
ALB,5/15/2022,2840948,1302093,1235781
ALB,5/22/2022,2866387,1319066,1239990
ALB,5/29/2022,2873654,1320244,1241712
ALB,6/5/2022,2883079,1322864,1244383
ALB,6/19/2022,2898881,1325464,1247475
ALB,6/26/2022,2906126,1326545,1248781
ALB,7/10/2022,2919443,1328497,1251391
ALB,7/24/2022,2934116,1330520,1253962
ALB,7/31/2022,2940709,1331453,1255342
ALB,8/21/2022,2956198,1334091,1258792
ALB,9/4/2022,2966256,1335654,1261243
ALB,9/18/2022,2974247,1336938,1262982
ALB,9/25/2022,2978248,1337562,1263870
ALB,10/16/2022,2991576,1339100,1265900
ALB,10/23/2022,2996383,1339532,1266511
ALB,11/13/2022,3011499,1340678,1268200
ALB,11/27/2022,3017443,1341413,1269112
ALB,12/11/2022,3025728,1342243,1270016
ALB,1/8/2023,3042696,1344067,1272309
ALB,1/15/2023,3047340,1344582,1273313
ALB,2/5/2023,3058102,1345763,1274719
DZA,1/30/2021,30,30,0
DZA,2/19/2021,75000,75000,0
DZA,8/20/2021,4146091,3421279,724812
DZA,9/4/2021,8000000,5000000,3000000
DZA,9/12/2021,9989662,5815039,0
DZA,9/25/2021,10049978,6017036,4032942
DZA,10/24/2021,11080739,6328806,4751933
DZA,10/27/2021,11148720,6351998,4796722
DZA,10/30/2021,11179354,6364327,4815027
DZA,11/2/2021,11271319,6399209,4872110
DZA,11/8/2021,11316115,6418827,4897288
DZA,11/13/2021,11376816,6446373,4930443
DZA,11/21/2021,12008974,6697263,5298544
DZA,11/22/2021,12032500,6703364,5314016
DZA,11/25/2021,12076870,6716299,5340231
DZA,11/29/2021,12145830,6740064,5380385
DZA,11/30/2021,12293060,6875003,5391232
DZA,12/14/2021,12437324,7019879,5554702
DZA,12/21/2021,12545356,7060737,5609040
DZA,1/9/2022,12974545,7247787,5796432
DZA,2/8/2022,13461201,7403900,6003539
DZA,2/20/2022,13631683,7456361,6076272
DZA,3/9/2022,13704895,7461932,6110712
DZA,4/24/2022,13772044,7840131,6481186
DZA,5/1/2022,15205854,7840131,6481186
DZA,5/29/2022,15205854,0,0
DZA,9/4/2022,15267442,7840131,6481186
AND,1/25/2021,576,576,0
AND,2/1/2021,1036,1036,0
AND,2/10/2021,1291,1291,0
AND,2/12/2021,1622,1622,0
AND,2/19/2021,2141,2141,0
AND,2/24/2021,2390,2390,0
AND,2/26/2021,2526,0,0
AND,3/8/2021,3611,2439,1172
AND,3/10/2021,4914,3650,1264
AND,3/15/2021,8363,7098,1265
AND,3/19/2021,9288,0,0
AND,4/4/2021,12440,0,0
AND,4/5/2021,15269,9781,4484
AND,4/11/2021,17091,0,0
AND,4/12/2021,19064,0,0
AND,4/19/2021,26414,21733,4681
AND,4/26/2021,28503,23822,4681
AND,5/3/2021,28881,24182,4699
AND,5/10/2021,31633,26931,4702
AND,5/17/2021,32317,27613,4704
AND,5/31/2021,35916,27613,8303
AND,6/7/2021,41473,30535,10938
AND,6/14/2021,51107,34646,16416
AND,6/21/2021,63265,38667,24598
AND,6/28/2021,68329,41716,26613
AND,7/12/2021,70018,43008,27010
AND,7/19/2021,82349,48445,33904
AND,8/1/2021,86320,50747,35573
AND,8/15/2021,91660,51044,40616
AND,8/29/2021,95918,52910,43008
AND,9/26/2021,102032,54312,47720
AND,10/3/2021,102692,54383,48309
AND,10/31/2021,104534,54999,49535
AND,12/5/2021,106428,56095,50333
AND,12/12/2021,115709,56628,50551
AND,12/26/2021,117246,57085,51392
AND,1/16/2022,135421,57643,53046
AND,1/23/2022,140193,57709,53104
AND,2/6/2022,141962,57791,53208
AND,2/13/2022,142420,57797,53250
AND,2/20/2022,151284,57805,53301
AND,3/13/2022,151997,57817,53367
AND,3/27/2022,152187,57835,53389
AND,4/10/2022,152301,57850,53406
AND,4/24/2022,152463,57866,53414
AND,5/1/2022,152694,57874,53427
AND,5/22/2022,152991,57878,53442
AND,5/29/2022,153072,57880,53450
AND,6/12/2022,153177,57883,53453
AND,6/26/2022,153383,57886,53456
AND,7/3/2022,153447,57888,53459
AND,7/10/2022,153531,57888,53460
AND,8/21/2022,154077,57892,53474
AND,9/4/2022,154195,57893,53478
AND,9/11/2022,154216,57894,53478
AND,10/16/2022,154320,57898,53482
AND,11/13/2022,154367,57901,53485
AND,12/18/2022,156242,57901,53489
AND,1/29/2023,156766,57903,53492
AGO,3/8/2021,6169,6169,0
AGO,3/18/2021,49000,49000,0
AGO,3/24/2021,87022,87022,0
AGO,3/29/2021,130750,130750,0
AGO,4/6/2021,181578,181578,0
AGO,4/11/2021,245442,245442,0
AGO,4/19/2021,395447,395447,0
AGO,4/23/2021,456349,456349,0
AGO,5/12/2021,626572,586377,40195
AGO,5/18/2021,681502,606287,75215
AGO,5/21/2021,757535,630984,126551
AGO,5/26/2021,859979,663049,196930
AGO,5/31/2021,909215,679034,230181
AGO,6/8/2021,1115919,740289,375630
AGO,6/10/2021,1222630,774926,447704
AGO,6/15/2021,1314375,822109,492266
AGO,6/20/2021,1380174,866381,513793
AGO,6/24/2021,1432699,909119,523580
AGO,6/28/2021,1488292,943301,544991
AGO,7/5/2021,1513460,951772,561688
AGO,7/12/2021,1558201,958373,599828
AGO,7/19/2021,1592537,958373,634164
AGO,8/3/2021,1680059,969946,710113
AGO,8/9/2021,1695588,972978,722610
AGO,8/16/2021,1727488,1000191,727297
AGO,8/20/2021,1754073,1025762,728311
AGO,8/25/2021,1841568,1110558,731010
AGO,9/1/2021,2086325,1165755,920570
AGO,9/11/2021,2469333,1510880,958453
AGO,9/19/2021,2820134,1836547,983587
AGO,9/26/2021,3134137,2127405,1006732
AGO,10/8/2021,4074677,2863708,1210969
AGO,10/14/2021,4448653,3158501,1290152
AGO,10/18/2021,5224697,3787300,1437397
AGO,10/20/2021,5661085,4126328,1534757
AGO,10/24/2021,5940208,0,0
AGO,10/26/2021,6164219,4498272,1665947
AGO,11/2/2021,6647925,4846094,1801831
AGO,11/7/2021,7246966,5269623,1977343
AGO,11/11/2021,7806481,5802574,2003907
AGO,11/18/2021,8231981,5950213,2281768
AGO,11/21/2021,8798259,6145451,2652808
AGO,11/24/2021,9026310,6266044,2760266
AGO,12/2/2021,9847459,0,3072475
AGO,12/6/2021,10018061,6737721,3280340
AGO,12/9/2021,10319552,7003795,3315757
AGO,12/15/2021,10805281,7246240,3559041
AGO,12/23/2021,11164918,7423668,3741250
AGO,12/30/2021,11615144,7685417,3929727
AGO,1/6/2022,11797041,7803739,3993302
AGO,1/8/2022,12099891,8176125,4174988
AGO,1/12/2022,12377226,8178286,4198940
AGO,1/14/2022,12690132,8298224,4308880
AGO,1/23/2022,13944656,9287396,4540048
AGO,1/28/2022,14588435,9713546,4731866
AGO,2/2/2022,15039557,9999633,4880035
AGO,2/9/2022,15505389,10241793,5088239
AGO,2/15/2022,15902065,10427400,5278086
AGO,2/22/2022,16259606,10591264,5448403
AGO,3/2/2022,16633167,10780927,5609044
AGO,3/8/2022,16850195,10895481,5699666
AGO,3/17/2022,17262044,11085468,5888639
AGO,3/25/2022,17535411,11235059,5993792
AGO,4/26/2022,17896626,12059919,6327907
AGO,5/22/2022,18431807,12337467,6555241
AGO,5/29/2022,18956333,0,0
AGO,6/5/2022,19486927,12700926,6811268
AGO,6/26/2022,20397115,13153694,7127231
AGO,7/3/2022,20701915,13275026,7226565
AGO,7/17/2022,21099865,13507932,7393934
AGO,7/24/2022,21323036,13639803,7478983
AGO,8/7/2022,21623361,13908654,7638251
AGO,8/14/2022,21991698,14037784,7713554
AGO,8/21/2022,22120543,0,0
AGO,8/28/2022,22226535,14195788,7795780
AGO,9/4/2022,22297104,14220830,7814121
AGO,10/2/2022,22624179,14220830,7814121
AGO,10/9/2022,22696229,14220830,7814121
AGO,10/16/2022,22814412,14220830,7814121
AGO,10/23/2022,22916368,14220830,7814121
AGO,10/30/2022,22990789,14220830,7814121
AGO,11/13/2022,23173235,14220830,7814121
AGO,11/20/2022,23229526,14220830,7814121
AGO,11/27/2022,23335624,14220830,7814121
AGO,12/4/2022,23468138,14887847,8193976
AGO,12/18/2022,23701049,14990131,8253873
AGO,1/1/2023,23893345,15079129,8306664
AIA,2/13/2021,1341,1341,0
AIA,2/14/2021,2762,2762,0
AIA,2/26/2021,3929,3929,0
AIA,3/9/2021,4700,4700,0
AIA,3/13/2021,5000,5000,0
AIA,3/19/2021,5348,5348,0
AIA,4/12/2021,5835,5835,0
AIA,4/22/2021,6898,6115,783
AIA,5/17/2021,13235,8811,4424
AIA,5/28/2021,14443,9004,5439
AIA,6/4/2021,14557,9044,5513
AIA,6/11/2021,14937,9119,5818
AIA,6/18/2021,15198,9183,6015
AIA,6/25/2021,15789,9264,6525
AIA,7/2/2021,16460,9300,7160
AIA,7/9/2021,16951,9321,7630
AIA,7/16/2021,17807,9362,8445
AIA,7/23/2021,18001,9398,8603
AIA,7/30/2021,18193,9428,8765
AIA,8/6/2021,18457,9492,8965
AIA,8/20/2021,18458,9493,8965
AIA,9/3/2021,18471,9493,8978
AIA,9/10/2021,18481,9493,8988
AIA,9/17/2021,18565,9498,9067
AIA,9/24/2021,18584,9498,9086
AIA,10/1/2021,18704,9548,9156
AIA,10/15/2021,18705,9548,0
AIA,11/5/2021,18706,9548,0
AIA,11/12/2021,18782,9624,0
AIA,11/19/2021,19066,9906,0
AIA,11/29/2021,19730,9911,9156
AIA,12/1/2021,19914,10038,9213
AIA,12/8/2021,20284,10079,9223
AIA,1/14/2022,21046,10157,9282
AIA,1/21/2022,21256,10182,9318
AIA,1/28/2022,21449,10193,9336
AIA,2/2/2022,21612,10211,9351
AIA,2/9/2022,21783,10218,9418
AIA,2/11/2022,21783,10218,9418
AIA,2/16/2022,21994,10230,9500
AIA,2/18/2022,21994,10230,9500
AIA,2/25/2022,22165,10370,9531
AIA,3/2/2022,22377,10439,9549
AIA,3/9/2022,22420,10439,9562
AIA,3/11/2022,22420,10439,9562
AIA,3/18/2022,22639,10547,9603
AIA,3/23/2022,22714,10572,9624
AIA,4/8/2022,23126,10622,9874
AIA,5/6/2022,23378,10676,9955
AIA,5/20/2022,23482,10707,10005
AIA,5/27/2022,23601,10746,10054
AIA,6/10/2022,23685,10764,10094
AIA,6/15/2022,23752,10787,10113
AIA,6/24/2022,23926,10813,10183
AIA,7/8/2022,24060,10837,10273
AIA,8/17/2022,24102,10846,10314
AIA,8/19/2022,24102,10846,10314
AIA,9/23/2022,24141,10850,10338
AIA,9/30/2022,24408,10850,10342
AIA,10/7/2022,24412,10852,10344
AIA,10/21/2022,24434,10852,10366
AIA,12/2/2022,24441,10852,10373
AIA,12/9/2022,24441,10852,10373
AIA,1/3/2023,24474,10853,10377
AIA,1/6/2023,24474,10853,10377
AIA,2/10/2023,24489,10854,10380
ATG,3/15/2021,24164,24164,0
ATG,3/19/2021,25677,25677,0
ATG,3/25/2021,26424,26424,0
ATG,3/31/2021,26836,26836,0
ATG,4/3/2021,27032,27032,0
ATG,4/14/2021,27592,27592,0
ATG,4/16/2021,28414,28414,0
ATG,4/17/2021,28639,28639,0
ATG,4/22/2021,29754,29754,0
ATG,5/7/2021,31085,31085,0
ATG,5/11/2021,31262,31262,0
ATG,5/17/2021,34441,31860,2581
ATG,5/21/2021,39519,32469,7050
ATG,5/25/2021,42009,32759,9250
ATG,5/26/2021,44230,32876,11354
ATG,5/27/2021,45939,33024,12915
ATG,5/29/2021,48347,33214,15133
ATG,5/31/2021,50329,33463,16866
ATG,6/3/2021,51811,33632,18179
ATG,6/6/2021,55578,34084,21494
ATG,6/7/2021,57264,34368,22896
ATG,6/9/2021,58074,34644,23430
ATG,6/12/2021,58727,34883,23844
ATG,6/15/2021,59582,35257,24325
ATG,6/17/2021,62204,35611,26593
ATG,6/20/2021,62809,35768,27041
ATG,6/29/2021,63995,36432,27563
ATG,7/1/2021,64455,36583,27872
ATG,7/4/2021,64696,36692,28004
ATG,7/6/2021,64823,36749,28074
ATG,7/8/2021,65077,36826,28251
ATG,7/9/2021,65337,36908,28429
ATG,7/13/2021,65656,37045,28611
ATG,7/15/2021,65757,37092,28665
ATG,7/18/2021,66124,37316,28808
ATG,7/20/2021,66408,37448,28960
ATG,7/21/2021,66522,37498,29024
ATG,7/22/2021,67847,37555,30292
ATG,7/25/2021,68271,37841,30430
ATG,7/28/2021,68715,38067,30648
ATG,7/29/2021,68850,38146,30704
ATG,8/2/2021,69290,38362,30928
ATG,8/4/2021,69518,38462,31056
ATG,8/7/2021,69903,38605,31298
ATG,8/10/2021,70019,38605,31414
ATG,8/14/2021,71065,39039,32026
ATG,8/16/2021,71434,39186,32248
ATG,8/19/2021,71600,39230,32370
ATG,8/22/2021,72282,39466,32816
ATG,8/24/2021,72902,39808,33094
ATG,8/28/2021,73700,40309,33391
ATG,8/30/2021,74637,40795,33842
ATG,8/31/2021,75069,41061,34008
ATG,9/7/2021,77997,42938,35059
ATG,9/10/2021,79390,43681,35709
ATG,9/13/2021,79922,43949,35973
ATG,9/17/2021,81915,45099,36816
ATG,9/24/2021,89252,48580,40672
ATG,9/28/2021,93318,51148,42170
ATG,10/2/2021,96160,53171,42989
ATG,10/4/2021,97384,53736,43648
ATG,10/6/2021,97831,53958,43873
ATG,10/9/2021,98840,54435,44405
ATG,10/13/2021,99846,54758,45088
ATG,10/16/2021,101390,55103,46287
ATG,10/19/2021,102834,55536,47298
ATG,10/23/2021,104500,55703,48797
ATG,10/26/2021,105502,55942,49560
